7376	0.00970154848604021	rumah
7177	0.00943980660036749	tol
6641	0.00873481338066609	jalan
4859	0.00639097398233045	rp
4297	0.0056517833303301	jakarta
4187	0.00550710188598839	kementerian
4144	0.00545054459410936	indonesia
3963	0.00521247785387437	persen
3809	0.00500992383179598	pembangunan
3748	0.00492969139447922	pt
3495	0.0045969240724933	pupr
3440	0.00452458335032244	kota
3187	0.00419181602833652	tanah
3060	0.00402477472441473	masyarakat
2855	0.0037551411235961	proyek
2832	0.0037248895488701	perumahan
2638	0.00346972409248564	memiliki
2533	0.00333161907743219	kawasan
2297	0.00302121161502635	pemerintah
2264	0.00297780718172384	unit
2240	0.00294624032114019	meter
2074	0.00272790286876998	kabupaten
2055	0.0027029124374746	air
2039	0.00268186786375217	menteri
2014	0.00264898571731087	salah
1981	0.00260558128400836	area
1912	0.00251482655983038	bangunan
1849	0.00243196355079831	jawa
1826	0.00240171197607232	pekerjaan
1766	0.00232279482461321	juta
1760	0.0023149031094673	properti
1757	0.00231095725189434	ruang
1731	0.00227675981959539	ikn
1631	0.0021452312338302	triliun
1592	0.00209393508538178	karya
1575	0.0020715752258017	kendaraan
1574	0.00207025993994405	kilometer
1568	0.00206236822479814	lahan
1536	0.00202027907735328	seksi
1534	0.00201764850563797	harga
1529	0.00201107207634971	ruas
1506	0.00198082050162372	com
1486	0.00195451478447068	provinsi
1482	0.00194925364104008	persegi
1447	0.00190321863602226	direktur
1441	0.00189532692087635	kompas
1439	0.00189269634916104	infrastruktur
1437	0.00189006577744574	konstruksi
1420	0.00186770591786566	nasional
1413	0.0018584989168621	hunian
1406	0.00184929191585853	luas
1389	0.00182693205627845	kerja
1378	0.00181246391184428	orang
1375	0.00180851805427133	miliar
1372	0.00180457219669837	bpn
1368	0.00179931105326776	negara
1359	0.0017874734805489	kereta
1357	0.00178484290883359	km
1340	0.00176248304925351	warna
1336	0.0017572219058229	basuki
1330	0.00174933019067699	program
1326	0.00174406904724638	wilayah
1272	0.00167304361093318	stasiun
1271	0.00167172832507553	utama
1262	0.00165989075235666	daerah
1226	0.0016125404614812	timur
1224	0.00160990988976589	mencapai
1216	0.00159938760290468	badan
1200	0.00157834302918225	atr
1168	0.00153625388173739	fasilitas
1167	0.00153493859587974	dikutip
1164	0.00153099273830678	barat
1126	0.00148101187571601	perusahaan
1118	0.00147048958885479	presiden
1110	0.00145996730199358	kepala
1099	0.00144549915755941	dibangun
1089	0.00143234629898289	jembatan
1061	0.00139551829496864	proses
1048	0.00137841957881916	lokasi
1037	0.00136395143438499	pusat
1030	0.00135474443338143	total
997	0.00131134000007892	resmi
995	0.00130870942836361	jumat
980	0.00128898014049884	sesuai
972	0.00127845785363762	laman
968	0.00127319671020701	usaha
962	0.0012653049950611	pengembangan
960	0.0012626744233458	gedung
959	0.00126135913748815	rakyat
956	0.00125741327991519	sistem
955	0.00125609799405754	bendungan
953	0.00125346742234223	bidang
936	0.00123110756276215	kondisi
913	0.00120085598803616	selatan
911	0.00119822541632086	lintas
905	0.00119033370117494	hotel
899	0.00118244198602903	jasa
886	0.00116534326987956	selesai
884	0.00116271269816426	kamar
884	0.00116271269816426	kai
880	0.00115745155473365	kamis
874	0.00114955983958774	layanan
871	0.00114561398201478	sektor
871	0.00114561398201478	mrt
862	0.00113377640929591	marga
860	0.00113114583758061	industri
860	0.00113114583758061	produk
857	0.00112719998000766	jalur
857	0.00112719998000766	membangun
844	0.00111010126385818	tbk
841	0.00110615540628523	pasar
841	0.00110615540628523	senin
840	0.00110484012042757	bali
833	0.00109563311942401	rabu
832	0.00109431783356636	pengembang
831	0.00109300254770871	meningkatkan
828	0.00108905669013575	tahap
823	0.00108248026084749	subsidi
822	0.00108116497498984	jenderal
822	0.00108116497498984	lingkungan
817	0.00107458854570158	nilai
813	0.00106932740227097	utara
813	0.00106932740227097	ekonomi
812	0.00106801211641332	lantai
809	0.00106406625884037	terkait
803	0.00105617454369445	sertifikat
803	0.00105617454369445	minimalis
802	0.0010548592578368	persero
794	0.00104433697097559	cat
790	0.00103907582754498	biaya
786	0.00103381468411437	berdasarkan
785	0.00103249939825672	dok
785	0.00103249939825672	kegiatan
764	0.00100487839524603	pengguna
761	0.00100093253767308	informasi
754	0.000991725536669512	pertanahan
750	0.000986464393238905	lebaran
747	0.000982518535665949	api
744	0.000978572678092993	selasa
740	0.000973311534662386	kantor
739	0.000971996248804734	listrik
738	0.000970680962947082	arah
737	0.00096936567708943	desain
736	0.000968050391231778	investasi
729	0.000958843390228215	ruangan
727	0.000956212818512912	i
723	0.000950951675082304	hektar
723	0.000950951675082304	jokowi
722	0.000949636389224652	penumpang
720	0.000947005817509348	transportasi
716	0.000941744674078741	a
715	0.000940429388221089	nusantara
713	0.000937798816505785	ii
712	0.000936483530648133	nomor
709	0.000932537673075178	dana
707	0.000929907101359874	kebutuhan
707	0.000929907101359874	bank
705	0.00092727652964457	perjalanan
703	0.000924645957929267	seluas
700	0.000920700100356311	masuk
697	0.000916754242783355	beroperasi
693	0.000911493099352748	hadi
689	0.00090623195592214	peningkatan
688	0.000904916670064488	tata
687	0.000903601384206837	hak
685	0.000900970812491533	rilis
679	0.000893079097345622	apartemen
677	0.000890448525630318	sumatera
674	0.000886502668057362	desa
671	0.000882556810484407	mendukung
670	0.000881241524626755	ka
667	0.000877295667053799	mudik
660	0.000868088666050236	data
659	0.000866773380192584	bisnis
657	0.00086414280847728	hasil
650	0.000854935807473717	akses
643	0.000845728806470154	dibandingkan
640	0.000841782948897199	target
640	0.000841782948897199	dilaksanakan
